DEPARTURE_DATETIME,AIRLINE,DAY_OF_WEEK,DISTANCE,AIR_TIME,TAXI_IN,TAXI_OUT,DEPARTURE_DELAY
2015-03-02 19:09:00,DL,1,406,65.0,9.0,16.0,24.0
2015-03-02 19:43:00,B6,1,1666,241.0,5.0,17.0,23.0
2015-03-03 01:14:00,AS,2,1533,185.0,4.0,22.0,-1.0
2015-03-03 05:55:00,DL,2,782,100.0,7.0,10.0,-5.0
2015-03-03 06:30:00,EV,2,569,100.0,4.0,18.0,0.0
2015-03-03 06:50:00,AA,2,919,124.0,26.0,16.0,-9.0
2015-03-03 06:56:00,WN,2,2176,336.0,5.0,35.0,1.0
2015-03-03 07:13:00,WN,2,621,87.0,6.0,9.0,38.0
2015-03-03 07:16:00,UA,2,1290,220.0,10.0,11.0,1.0
2015-03-03 07:23:00,DL,2,432,66.0,6.0,14.0,-2.0
2015-03-03 08:41:00,AA,2,852,126.0,8.0,18.0,-4.0
2015-03-03 08:45:00,EV,2,505,76.0,5.0,73.0,0.0
2015-03-03 09:04:00,DL,2,1399,165.0,5.0,23.0,4.0
2015-03-03 10:30:00,AS,2,1874,227.0,4.0,14.0,0.0
2015-03-03 10:59:00,EV,2,780,118.0,3.0,11.0,40.0
2015-03-03 11:01:00,WN,2,601,75.0,5.0,15.0,11.0
2015-03-03 14:45:00,EV,2,453,86.0,6.0,12.0,140.0
2015-03-03 15:08:00,WN,2,342,57.0,4.0,6.0,73.0
2015-03-03 15:25:00,UA,2,1635,222.0,10.0,13.0,0.0
2015-03-03 15:36:00,OO,2,334,72.0,4.0,18.0,11.0
2015-03-03 16:23:00,DL,2,692,86.0,10.0,12.0,-8.0
2015-03-03 16:30:00,DL,2,481,84.0,8.0,20.0,-2.0
2015-03-03 18:20:00,EV,2,332,,,50.0,57.0
2015-03-03 18:23:00,DL,2,620,106.0,12.0,55.0,35.0
2015-03-03 18:48:00,UA,2,862,114.0,7.0,25.0,57.0
2015-03-03 19:26:00,EV,2,398,66.0,4.0,12.0,-2.0
2015-03-03 22:01:00,DL,2,444,60.0,4.0,20.0,-1.0
2015-03-03 22:36:00,UA,2,140,31.0,5.0,31.0,76.0
2015-03-04 06:11:00,B6,3,1576,225.0,10.0,8.0,10.0
2015-03-04 06:23:00,EV,3,531,99.0,9.0,11.0,-2.0
2015-03-04 07:18:00,EV,3,835,126.0,16.0,26.0,-7.0
2015-03-04 07:50:00,AA,3,1205,169.0,5.0,17.0,-5.0
2015-03-04 08:13:00,DL,3,259,52.0,4.0,16.0,-2.0
2015-03-04 09:24:00,EV,3,475,80.0,11.0,10.0,-6.0
2015-03-04 09:34:00,EV,3,354,54.0,5.0,10.0,19.0
2015-03-04 10:02:00,WN,3,459,64.0,4.0,13.0,-3.0
2015-03-04 12:32:00,DL,3,406,64.0,4.0,22.0,2.0
2015-03-04 13:14:00,OO,3,113,23.0,5.0,16.0,18.0
2015-03-04 14:10:00,WN,3,1199,184.0,9.0,14.0,25.0
2015-03-04 14:36:00,DL,3,577,93.0,9.0,12.0,66.0
2015-03-04 15:24:00,B6,3,273,56.0,6.0,8.0,-9.0
2015-03-04 15:57:00,DL,3,946,160.0,5.0,21.0,-3.0
2015-03-04 16:31:00,AA,3,247,49.0,3.0,21.0,66.0
2015-03-04 16:49:00,EV,3,533,84.0,6.0,11.0,41.0
2015-03-04 17:14:00,WN,3,362,54.0,7.0,12.0,4.0
2015-03-04 17:15:00,WN,3,273,48.0,5.0,9.0,20.0
2015-03-04 17:24:00,WN,3,639,90.0,7.0,7.0,24.0
2015-03-04 17:55:00,OO,3,522,86.0,4.0,16.0,2.0
2015-03-04 17:57:00,WN,3,972,109.0,6.0,12.0,17.0
2015-03-04 19:20:00,UA,3,991,135.0,3.0,12.0,15.0
2015-03-04 20:16:00,AA,3,813,125.0,6.0,74.0,11.0
2015-03-04 21:19:00,B6,3,1237,186.0,9.0,18.0,-6.0
2015-03-05 05:52:00,B6,4,266,58.0,9.0,14.0,-12.0
2015-03-05 07:28:00,B6,4,994,151.0,6.0,58.0,0.0
2015-03-05 08:26:00,OO,4,896,135.0,13.0,14.0,-9.0
2015-03-05 12:08:00,WN,4,255,43.0,4.0,19.0,8.0
2015-03-05 12:34:00,VX,4,1246,152.0,5.0,15.0,4.0
2015-03-05 13:03:00,AA,4,583,88.0,22.0,11.0,-3.0
2015-03-05 13:16:00,WN,4,239,39.0,3.0,10.0,16.0
2015-03-05 13:30:00,WN,4,1790,220.0,6.0,8.0,0.0
2015-03-05 14:17:00,MQ,4,315,54.0,5.0,16.0,54.0
2015-03-05 14:46:00,EV,4,390,72.0,4.0,13.0,196.0
2015-03-05 14:52:00,EV,4,774,111.0,6.0,13.0,7.0
2015-03-05 16:53:00,AS,4,1107,153.0,6.0,7.0,-7.0
2015-03-05 17:47:00,DL,4,2519,328.0,4.0,9.0,22.0
2015-03-05 19:46:00,AA,4,986,119.0,12.0,11.0,51.0
2015-03-05 22:03:00,DL,4,366,57.0,6.0,20.0,-1.0
2015-03-06 06:18:00,EV,5,475,75.0,9.0,26.0,-4.0
2015-03-06 06:59:00,EV,5,637,83.0,10.0,25.0,-1.0
2015-03-06 07:16:00,B6,5,612,77.0,4.0,12.0,16.0
2015-03-06 07:57:00,WN,5,236,40.0,9.0,18.0,-3.0
2015-03-06 08:37:00,VX,5,2218,257.0,5.0,16.0,-3.0
2015-03-06 08:45:00,DL,5,545,85.0,7.0,20.0,19.0
2015-03-06 08:59:00,OO,5,913,143.0,4.0,22.0,-1.0
2015-03-06 09:17:00,WN,5,986,125.0,5.0,11.0,2.0
2015-03-06 09:26:00,UA,5,733,94.0,8.0,28.0,86.0
2015-03-06 10:35:00,WN,5,441,69.0,4.0,11.0,-5.0
2015-03-06 10:40:00,AA,5,569,89.0,9.0,16.0,0.0
2015-03-06 10:54:00,EV,5,589,78.0,4.0,10.0,-6.0
2015-03-06 10:57:00,WN,5,345,56.0,6.0,7.0,-3.0
2015-03-06 12:59:00,EV,5,780,126.0,8.0,12.0,29.0
2015-03-06 13:13:00,B6,5,759,129.0,4.0,18.0,193.0
2015-03-06 13:53:00,MQ,5,607,76.0,2.0,20.0,28.0
2015-03-06 14:10:00,EV,5,780,95.0,4.0,28.0,-5.0
2015-03-06 15:31:00,MQ,5,268,51.0,5.0,12.0,4.0
2015-03-06 15:48:00,EV,5,900,126.0,3.0,19.0,23.0
2015-03-06 16:13:00,DL,5,944,150.0,11.0,19.0,3.0
2015-03-06 16:26:00,DL,5,516,97.0,11.0,7.0,11.0
2015-03-06 17:20:00,WN,5,1428,229.0,6.0,20.0,85.0
2015-03-06 18:50:00,WN,5,715,91.0,3.0,8.0,-5.0
2015-03-06 19:36:00,OO,5,224,46.0,23.0,13.0,-9.0
2015-03-06 19:52:00,EV,5,212,45.0,5.0,20.0,12.0
2015-03-06 22:14:00,OO,5,391,61.0,3.0,13.0,22.0
2015-03-07 06:38:00,MQ,6,859,136.0,35.0,14.0,-2.0
2015-03-07 07:07:00,VX,6,1184,132.0,6.0,22.0,-3.0
2015-03-07 07:27:00,OO,6,674,105.0,10.0,17.0,-3.0
2015-03-07 08:24:00,DL,6,526,76.0,11.0,17.0,4.0
2015-03-07 09:02:00,DL,6,991,143.0,6.0,15.0,-3.0
2015-03-07 10:01:00,WN,6,722,90.0,5.0,8.0,21.0
2015-03-07 15:16:00,US,6,861,128.0,3.0,11.0,16.0
2015-03-07 15:27:00,OO,6,337,56.0,29.0,15.0,-9.0
2015-03-07 15:33:00,NK,6,1062,145.0,8.0,13.0,5.0
2015-03-07 16:05:00,AA,6,867,134.0,12.0,13.0,25.0
2015-03-07 16:10:00,WN,6,1262,138.0,5.0,14.0,5.0
2015-03-07 16:23:00,EV,6,224,48.0,6.0,14.0,-2.0
2015-03-07 17:11:00,F9,6,812,108.0,8.0,7.0,81.0
2015-03-07 19:19:00,WN,6,342,53.0,5.0,6.0,-1.0
2015-03-07 19:35:00,OO,6,1464,207.0,7.0,22.0,-1.0
2015-03-07 19:38:00,WN,6,519,82.0,4.0,15.0,8.0
2015-03-07 19:54:00,AA,6,802,102.0,7.0,16.0,9.0
2015-03-07 21:06:00,US,6,601,84.0,6.0,15.0,-4.0
2015-03-07 21:10:00,DL,6,749,94.0,5.0,26.0,1.0
2015-03-07 21:20:00,US,6,2402,277.0,4.0,27.0,5.0
2015-03-07 23:47:00,OO,6,1464,180.0,4.0,18.0,-8.0
2015-03-08 01:00:00,US,7,1773,197.0,10.0,12.0,-5.0
2015-03-08 07:13:00,EV,7,746,103.0,7.0,14.0,-1.0
2015-03-08 07:42:00,WN,7,925,129.0,4.0,10.0,-3.0
2015-03-08 08:07:00,WN,7,406,70.0,6.0,11.0,-3.0
2015-03-08 08:46:00,WN,7,495,73.0,8.0,9.0,-4.0
2015-03-08 09:23:00,AS,7,548,72.0,4.0,9.0,21.0
2015-03-08 09:41:00,DL,7,594,86.0,5.0,20.0,-1.0
2015-03-08 10:51:00,AS,7,834,123.0,4.0,22.0,-9.0
2015-03-08 10:58:00,OO,7,413,55.0,9.0,16.0,-7.0
2015-03-08 12:10:00,MQ,7,396,63.0,6.0,10.0,72.0
2015-03-08 12:53:00,EV,7,780,109.0,3.0,12.0,9.0
2015-03-08 13:06:00,OO,7,542,74.0,13.0,22.0,16.0
2015-03-08 14:51:00,AA,7,2174,287.0,7.0,19.0,46.0
2015-03-08 14:51:00,OO,7,224,39.0,4.0,10.0,-9.0
2015-03-08 15:33:00,EV,7,310,48.0,23.0,12.0,-4.0
2015-03-08 17:26:00,VX,7,337,54.0,10.0,13.0,-4.0
2015-03-08 17:53:00,WN,7,973,140.0,6.0,7.0,-2.0
2015-03-08 19:25:00,AA,7,1172,195.0,11.0,13.0,-3.0
2015-03-08 19:51:00,AS,7,2345,311.0,6.0,28.0,-4.0
2015-03-08 19:52:00,OO,7,463,64.0,4.0,7.0,-3.0
2015-03-08 19:52:00,DL,7,1096,140.0,8.0,43.0,-3.0
2015-03-08 21:41:00,AA,7,2611,290.0,5.0,18.0,-4.0
2015-03-08 23:22:00,WN,7,236,44.0,5.0,10.0,42.0
2015-03-09 05:47:00,DL,1,581,86.0,8.0,13.0,2.0
2015-03-09 05:58:00,UA,1,925,108.0,14.0,10.0,-2.0
2015-03-09 06:47:00,B6,1,301,62.0,4.0,18.0,-3.0
2015-03-09 07:00:00,VX,1,1381,227.0,8.0,19.0,0.0
2015-03-09 07:02:00,EV,1,383,62.0,33.0,13.0,2.0
2015-03-09 07:40:00,EV,1,253,50.0,3.0,11.0,-2.0
2015-03-09 08:32:00,WN,1,2295,260.0,4.0,11.0,-3.0
2015-03-09 08:46:00,AA,1,1172,132.0,5.0,20.0,1.0
2015-03-09 09:13:00,DL,1,352,63.0,4.0,18.0,-4.0
2015-03-09 09:25:00,EV,1,429,65.0,11.0,19.0,1.0
2015-03-09 09:39:00,DL,1,1927,223.0,4.0,20.0,-6.0
2015-03-09 11:45:00,WN,1,479,66.0,4.0,6.0,-5.0
2015-03-09 12:03:00,AA,1,1055,141.0,15.0,16.0,-10.0
2015-03-09 12:38:00,WN,1,883,121.0,6.0,9.0,-2.0
2015-03-09 12:53:00,EV,1,238,48.0,11.0,9.0,59.0
2015-03-09 13:03:00,WN,1,1845,220.0,6.0,14.0,103.0
2015-03-09 13:19:00,UA,1,2227,248.0,9.0,12.0,9.0
2015-03-09 13:44:00,AA,1,2475,305.0,9.0,17.0,4.0
2015-03-09 14:32:00,EV,1,1008,163.0,6.0,26.0,-7.0
2015-03-09 14:35:00,EV,1,192,45.0,11.0,8.0,41.0
2015-03-09 14:39:00,UA,1,1167,142.0,10.0,16.0,21.0
2015-03-09 15:10:00,DL,1,425,54.0,7.0,15.0,-5.0
2015-03-09 16:07:00,DL,1,2036,269.0,10.0,12.0,-3.0
2015-03-09 16:13:00,US,1,130,33.0,3.0,17.0,-3.0
2015-03-09 16:29:00,WN,1,404,62.0,22.0,20.0,-1.0
2015-03-09 16:36:00,WN,1,436,63.0,3.0,8.0,6.0
2015-03-09 17:27:00,UA,1,1620,177.0,6.0,10.0,-3.0
2015-03-09 17:49:00,AS,1,697,99.0,4.0,12.0,-6.0
2015-03-09 17:58:00,WN,1,358,54.0,2.0,8.0,-2.0
2015-03-09 18:40:00,WN,1,711,115.0,7.0,4.0,15.0
2015-03-09 18:45:00,EV,1,563,79.0,12.0,13.0,68.0
2015-03-09 21:21:00,EV,1,605,74.0,11.0,9.0,66.0
2015-03-09 23:14:00,AS,1,129,25.0,3.0,13.0,44.0
2015-03-10 05:08:00,UA,2,1400,219.0,10.0,11.0,8.0
2015-03-10 06:09:00,WN,2,325,45.0,2.0,13.0,-6.0
2015-03-10 06:11:00,AA,2,1121,151.0,13.0,20.0,11.0
2015-03-10 06:25:00,US,2,280,56.0,6.0,18.0,-5.0
2015-03-10 06:28:00,AA,2,1235,198.0,6.0,25.0,-2.0
2015-03-10 07:07:00,VX,2,1184,135.0,5.0,15.0,-3.0
2015-03-10 07:40:00,B6,2,2704,294.0,7.0,10.0,-10.0
2015-03-10 08:22:00,MQ,2,351,61.0,4.0,9.0,-8.0
2015-03-10 08:30:00,AA,2,583,74.0,4.0,21.0,-5.0
2015-03-10 09:04:00,WN,2,696,114.0,3.0,16.0,-1.0
2015-03-10 09:06:00,UA,2,1346,185.0,5.0,11.0,6.0
2015-03-10 10:22:00,UA,2,1195,159.0,10.0,11.0,-10.0
2015-03-10 11:01:00,DL,2,1069,158.0,4.0,19.0,-9.0
2015-03-10 12:35:00,WN,2,1044,130.0,3.0,11.0,0.0
2015-03-10 12:38:00,OO,2,574,96.0,5.0,10.0,-2.0
2015-03-10 12:50:00,OO,2,320,53.0,6.0,14.0,-10.0
2015-03-10 12:51:00,DL,2,270,43.0,9.0,22.0,-9.0
2015-03-10 13:03:00,WN,2,2329,272.0,5.0,15.0,8.0
2015-03-10 13:25:00,UA,2,315,55.0,11.0,9.0,-10.0
2015-03-10 13:32:00,US,2,507,77.0,9.0,11.0,-3.0
2015-03-10 13:46:00,AA,2,1067,120.0,6.0,14.0,-4.0
2015-03-10 14:12:00,B6,2,1674,196.0,8.0,29.0,22.0
2015-03-10 14:40:00,EV,2,328,49.0,6.0,10.0,-8.0
2015-03-10 15:00:00,OO,2,268,50.0,14.0,20.0,68.0
2015-03-10 15:25:00,US,2,1009,124.0,5.0,12.0,10.0
2015-03-10 15:41:00,UA,2,967,132.0,6.0,11.0,-3.0
2015-03-10 15:55:00,WN,2,1670,240.0,5.0,6.0,70.0
2015-03-10 15:56:00,DL,2,731,99.0,4.0,20.0,-4.0
2015-03-10 16:15:00,DL,2,526,82.0,8.0,10.0,-3.0
2015-03-10 16:49:00,OO,2,588,86.0,5.0,18.0,-1.0
2015-03-10 16:56:00,AS,2,689,114.0,3.0,13.0,-9.0
2015-03-10 16:56:00,DL,2,689,98.0,5.0,16.0,-4.0
2015-03-10 17:02:00,WN,2,786,91.0,4.0,8.0,-3.0
2015-03-10 17:25:00,NK,2,1237,175.0,6.0,30.0,6.0
2015-03-10 18:14:00,WN,2,239,38.0,6.0,14.0,14.0
2015-03-10 18:46:00,DL,2,1590,216.0,5.0,18.0,-4.0
2015-03-10 19:01:00,OO,2,689,84.0,3.0,49.0,6.0
2015-03-10 19:11:00,EV,2,563,103.0,5.0,14.0,-7.0
2015-03-10 19:13:00,OO,2,1013,130.0,4.0,17.0,-4.0
2015-03-10 19:27:00,DL,2,444,65.0,5.0,24.0,-3.0
2015-03-10 19:30:00,WN,2,808,110.0,5.0,9.0,15.0
2015-03-10 20:07:00,HA,2,100,32.0,6.0,6.0,-2.0
2015-03-10 20:42:00,WN,2,842,126.0,6.0,16.0,17.0
2015-03-10 21:23:00,WN,2,584,79.0,6.0,8.0,-2.0
2015-03-10 22:18:00,WN,2,447,68.0,5.0,14.0,18.0
2015-03-11 01:33:00,AS,3,1448,180.0,6.0,7.0,3.0
2015-03-11 05:58:00,EV,3,562,99.0,17.0,18.0,-2.0
2015-03-11 07:38:00,EV,3,201,34.0,4.0,12.0,-4.0
2015-03-11 10:46:00,OO,3,694,110.0,3.0,13.0,-3.0
2015-03-11 10:56:00,DL,3,1096,137.0,15.0,16.0,-4.0
2015-03-11 11:40:00,AS,3,867,122.0,15.0,16.0,-5.0
2015-03-11 11:40:00,DL,3,590,82.0,3.0,19.0,-5.0
2015-03-11 11:52:00,UA,3,2425,290.0,12.0,11.0,0.0
2015-03-11 12:24:00,EV,3,304,44.0,2.0,21.0,29.0
2015-03-11 13:15:00,EV,3,241,47.0,9.0,5.0,162.0
2015-03-11 14:21:00,EV,3,310,54.0,8.0,12.0,-15.0
2015-03-11 15:24:00,OO,3,996,126.0,16.0,9.0,-6.0
2015-03-11 16:27:00,MQ,3,549,82.0,10.0,7.0,-2.0
2015-03-11 18:42:00,OO,3,191,34.0,4.0,12.0,104.0
2015-03-11 18:57:00,DL,3,259,49.0,5.0,19.0,-3.0
2015-03-11 19:01:00,NK,3,1824,240.0,7.0,12.0,-14.0
2015-03-11 19:01:00,DL,3,731,102.0,8.0,15.0,1.0
2015-03-11 19:21:00,AA,3,460,76.0,5.0,10.0,1.0
2015-03-11 19:58:00,WN,3,1476,181.0,6.0,9.0,-2.0
2015-03-11 19:59:00,AA,3,236,43.0,45.0,35.0,-11.0
2015-03-11 20:20:00,AA,3,1172,134.0,7.0,17.0,0.0
2015-03-11 21:56:00,EV,3,862,116.0,21.0,12.0,-5.0
2015-03-12 05:59:00,UA,4,1065,148.0,9.0,12.0,-6.0
2015-03-12 06:17:00,WN,4,748,123.0,17.0,13.0,2.0
2015-03-12 06:51:00,OO,4,624,88.0,11.0,18.0,-16.0
2015-03-12 06:55:00,DL,4,516,92.0,16.0,14.0,-5.0
2015-03-12 08:33:00,NK,4,936,134.0,2.0,9.0,-7.0
2015-03-12 08:57:00,EV,4,725,119.0,5.0,63.0,-4.0
2015-03-12 10:22:00,UA,4,1723,215.0,17.0,18.0,9.0
2015-03-12 10:43:00,WN,4,397,69.0,3.0,52.0,8.0
2015-03-12 11:34:00,AA,4,721,102.0,4.0,26.0,-6.0
2015-03-12 11:50:00,WN,4,862,115.0,32.0,14.0,0.0
2015-03-12 12:01:00,DL,4,983,129.0,4.0,13.0,-4.0
2015-03-12 12:01:00,UA,4,1440,187.0,7.0,19.0,-4.0
2015-03-12 12:25:00,NK,4,689,94.0,19.0,17.0,10.0
2015-03-12 12:37:00,WN,4,368,59.0,4.0,11.0,12.0
2015-03-12 13:16:00,WN,4,370,59.0,17.0,9.0,1.0
2015-03-12 13:34:00,WN,4,371,63.0,6.0,8.0,14.0
2015-03-12 14:00:00,EV,4,357,72.0,9.0,17.0,5.0
2015-03-12 14:37:00,EV,4,429,66.0,4.0,16.0,5.0
2015-03-12 14:55:00,US,4,529,75.0,7.0,20.0,-5.0
2015-03-12 15:16:00,EV,4,489,89.0,11.0,9.0,15.0
2015-03-12 15:30:00,AS,4,2614,271.0,5.0,19.0,5.0
2015-03-12 16:00:00,AA,4,190,40.0,7.0,18.0,-5.0
2015-03-12 16:27:00,DL,4,630,82.0,5.0,9.0,-4.0
2015-03-12 16:42:00,OO,4,590,83.0,6.0,11.0,67.0
2015-03-12 18:09:00,WN,4,973,132.0,5.0,7.0,14.0
2015-03-12 19:28:00,WN,4,1044,129.0,4.0,13.0,3.0
2015-03-12 20:03:00,EV,4,576,82.0,5.0,10.0,12.0
2015-03-12 22:06:00,OO,4,472,65.0,5.0,15.0,-11.0
2015-03-13 00:43:00,B6,5,1931,237.0,5.0,13.0,55.0
2015-03-13 05:43:00,MQ,5,108,25.0,7.0,10.0,-7.0
2015-03-13 07:58:00,NK,5,977,126.0,5.0,13.0,-2.0
2015-03-13 08:30:00,B6,5,200,38.0,3.0,15.0,-6.0
2015-03-13 09:05:00,AS,5,605,85.0,7.0,13.0,0.0
2015-03-13 10:44:00,B6,5,541,79.0,4.0,13.0,-8.0
2015-03-13 11:03:00,DL,5,422,59.0,5.0,16.0,3.0
2015-03-13 11:45:00,OO,5,913,122.0,4.0,24.0,20.0
2015-03-13 11:48:00,MQ,5,108,26.0,4.0,11.0,-2.0
2015-03-13 12:19:00,HA,5,100,24.0,7.0,8.0,9.0
2015-03-13 12:41:00,OO,5,447,75.0,6.0,17.0,-3.0
2015-03-13 12:48:00,WN,5,942,137.0,6.0,15.0,13.0
2015-03-13 13:03:00,WN,5,991,143.0,5.0,8.0,3.0
2015-03-13 14:14:00,DL,5,484,77.0,7.0,22.0,1.0
2015-03-13 15:28:00,US,5,226,38.0,11.0,18.0,-2.0
2015-03-13 15:58:00,WN,5,239,40.0,4.0,14.0,-2.0
2015-03-13 18:44:00,WN,5,1066,143.0,6.0,14.0,39.0
2015-03-13 18:56:00,EV,5,817,106.0,5.0,14.0,-4.0
2015-03-13 19:32:00,UA,5,997,134.0,19.0,13.0,-1.0
2015-03-13 19:56:00,AA,5,733,121.0,8.0,20.0,1.0
2015-03-13 21:20:00,OO,5,945,132.0,4.0,23.0,83.0
2015-03-13 22:22:00,US,5,590,88.0,5.0,14.0,12.0
2015-03-14 06:00:00,EV,6,229,42.0,10.0,6.0,-5.0
2015-03-14 06:09:00,UA,6,776,112.0,9.0,11.0,8.0
2015-03-14 06:11:00,B6,6,399,77.0,4.0,24.0,-4.0
2015-03-14 06:51:00,WN,6,825,109.0,17.0,6.0,16.0
2015-03-14 07:53:00,US,6,993,144.0,5.0,25.0,3.0
2015-03-14 08:45:00,WN,6,957,128.0,5.0,11.0,0.0
2015-03-14 09:29:00,AA,6,641,94.0,4.0,28.0,34.0
2015-03-14 09:55:00,WN,6,369,69.0,5.0,18.0,-5.0
2015-03-14 10:24:00,AA,6,2586,350.0,5.0,35.0,-6.0
2015-03-14 11:02:00,WN,6,325,48.0,3.0,6.0,2.0
2015-03-14 13:15:00,OO,6,550,90.0,8.0,9.0,2.0
2015-03-14 13:37:00,EV,6,773,107.0,5.0,9.0,34.0
2015-03-14 14:19:00,OO,6,129,28.0,4.0,16.0,4.0
2015-03-14 14:46:00,EV,6,922,110.0,3.0,35.0,11.0
2015-03-14 15:00:00,OO,6,588,85.0,5.0,13.0,-5.0
2015-03-14 16:25:00,OO,6,1235,157.0,3.0,20.0,5.0
2015-03-14 17:07:00,UA,6,1597,243.0,9.0,10.0,18.0
2015-03-14 18:53:00,DL,6,821,119.0,4.0,15.0,-2.0
2015-03-14 18:58:00,WN,6,1671,220.0,11.0,17.0,43.0
2015-03-14 19:52:00,NK,6,977,142.0,8.0,11.0,4.0
2015-03-14 20:39:00,MQ,6,672,89.0,8.0,19.0,-1.0
2015-03-14 22:23:00,NK,6,1222,163.0,29.0,12.0,-2.0
2015-03-14 23:48:00,US,6,1587,202.0,5.0,17.0,-2.0
2015-03-15 06:07:00,DL,7,674,95.0,12.0,10.0,7.0
2015-03-15 06:20:00,WN,7,584,92.0,6.0,14.0,-5.0
2015-03-15 06:37:00,F9,7,449,92.0,9.0,20.0,37.0
2015-03-15 07:48:00,AA,7,1121,132.0,10.0,12.0,-7.0
2015-03-15 07:49:00,WN,7,994,134.0,3.0,8.0,-1.0
2015-03-15 08:57:00,UA,7,1195,158.0,2.0,13.0,-3.0
2015-03-15 10:52:00,AA,7,1061,159.0,24.0,9.0,0.0
2015-03-15 10:56:00,AA,7,612,78.0,3.0,14.0,41.0
2015-03-15 11:34:00,NK,7,628,81.0,6.0,14.0,-6.0
2015-03-15 11:59:00,DL,7,743,94.0,5.0,8.0,-1.0
2015-03-15 13:04:00,AA,7,2311,292.0,3.0,18.0,39.0
2015-03-15 13:58:00,DL,7,632,90.0,7.0,12.0,-2.0
2015-03-15 14:33:00,EV,7,831,105.0,5.0,9.0,-3.0
2015-03-15 14:42:00,B6,7,950,132.0,5.0,48.0,20.0
2015-03-15 15:03:00,OO,7,737,99.0,3.0,18.0,-8.0
2015-03-15 15:28:00,US,7,268,51.0,3.0,13.0,-7.0
2015-03-15 16:30:00,DL,7,1123,142.0,7.0,11.0,30.0
2015-03-15 16:31:00,EV,7,429,73.0,17.0,11.0,-8.0
2015-03-15 18:29:00,MQ,7,767,94.0,3.0,20.0,-11.0
2015-03-15 19:15:00,WN,7,289,50.0,3.0,7.0,20.0
2015-03-15 19:24:00,NK,7,563,68.0,6.0,23.0,54.0
2015-03-15 20:05:00,B6,7,1931,257.0,3.0,13.0,-5.0
2015-03-15 20:46:00,DL,7,306,54.0,5.0,24.0,1.0
2015-03-16 05:57:00,NK,1,1084,162.0,14.0,8.0,-10.0
2015-03-16 06:53:00,US,1,226,41.0,9.0,22.0,-7.0
2015-03-16 06:56:00,US,1,130,35.0,8.0,30.0,-4.0
2015-03-16 07:05:00,WN,1,651,89.0,7.0,11.0,0.0
2015-03-16 07:13:00,OO,1,67,18.0,10.0,12.0,3.0
2015-03-16 07:19:00,UA,1,1620,222.0,6.0,11.0,34.0
2015-03-16 07:20:00,EV,1,1149,151.0,5.0,22.0,0.0
2015-03-16 08:15:00,EV,1,429,74.0,8.0,12.0,-10.0
2015-03-16 08:17:00,MQ,1,139,28.0,3.0,9.0,-3.0
2015-03-16 10:54:00,OO,1,397,68.0,13.0,19.0,-2.0
2015-03-16 11:55:00,OO,1,110,25.0,12.0,11.0,16.0
2015-03-16 12:10:00,WN,1,849,119.0,5.0,7.0,-5.0
2015-03-16 14:10:00,AA,1,551,75.0,3.0,10.0,-5.0
2015-03-16 14:12:00,DL,1,373,60.0,6.0,16.0,-2.0
2015-03-16 14:17:00,UA,1,1085,134.0,3.0,13.0,2.0
2015-03-16 14:18:00,DL,1,1050,116.0,4.0,13.0,7.0
2015-03-16 14:38:00,EV,1,316,53.0,10.0,10.0,-11.0
2015-03-16 15:01:00,B6,1,209,51.0,10.0,24.0,-6.0
2015-03-16 15:03:00,DL,1,226,45.0,5.0,20.0,-2.0
2015-03-16 15:11:00,EV,1,667,102.0,7.0,12.0,-6.0
2015-03-16 15:20:00,WN,1,425,63.0,3.0,17.0,-5.0
2015-03-16 15:37:00,DL,1,1310,155.0,10.0,10.0,-3.0
2015-03-16 15:50:00,AA,1,918,130.0,11.0,10.0,41.0
2015-03-16 15:51:00,AA,1,1055,143.0,11.0,12.0,-4.0
2015-03-16 16:01:00,WN,1,407,66.0,5.0,6.0,1.0
2015-03-16 17:35:00,WN,1,1276,177.0,7.0,13.0,-5.0
2015-03-16 17:41:00,DL,1,762,117.0,27.0,13.0,-4.0
2015-03-16 17:41:00,DL,1,1919,237.0,6.0,14.0,0.0
2015-03-16 17:50:00,WN,1,404,61.0,3.0,13.0,-5.0
2015-03-16 17:58:00,WN,1,239,45.0,5.0,10.0,-2.0
2015-03-16 18:35:00,AA,1,1372,189.0,6.0,23.0,-9.0
2015-03-16 18:40:00,AA,1,569,81.0,5.0,11.0,-5.0
2015-03-16 18:46:00,US,1,1276,143.0,5.0,16.0,-4.0
2015-03-16 19:29:00,UA,1,925,127.0,4.0,18.0,3.0
2015-03-16 19:39:00,OO,1,649,86.0,4.0,9.0,10.0
2015-03-16 23:50:00,B6,1,1626,175.0,6.0,10.0,-9.0
2015-03-17 00:02:00,EV,2,246,51.0,5.0,11.0,112.0
2015-03-17 05:55:00,UA,2,1754,267.0,7.0,16.0,-5.0
2015-03-17 05:56:00,DL,2,1747,200.0,5.0,17.0,-4.0
2015-03-17 06:51:00,MQ,2,738,93.0,3.0,11.0,1.0
2015-03-17 07:29:00,US,2,2125,249.0,11.0,18.0,-6.0
2015-03-17 07:38:00,WN,2,255,52.0,3.0,16.0,-7.0
2015-03-17 07:51:00,AA,2,175,34.0,11.0,10.0,-9.0
2015-03-17 07:59:00,UA,2,2306,234.0,7.0,24.0,-11.0
2015-03-17 08:09:00,UA,2,1874,231.0,8.0,18.0,-1.0
